rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
2175,7:42.31,,Polat Kemboi ARIKAN,1990-12-12,TUR,10,"Suhaim bin Hamad Stadium, Doha (QAT)",2012-05-11,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.31,QAT,21.0,2012
150,7:42.32,,Asbel KIPROP,1989-06-30,KEN,1,Torino (ITA),2007-06-08,1162.0,3000-metres,middlelong,male,u20,3000-metres,track,462.32,ITA,17.0,2007
2178,7:42.32,,Ismail SGHYR,1972-03-16,MAR,6,Stuttgart (GER) (i),2001-02-04,1187.0,3000-metres,middlelong,male,senior,3000-metres,track,462.32,GER,28.0,2001
2178,7:42.32,,Ryan HILL,1990-01-31,USA,2,"Olympic Stadium, London (GBR)",2013-07-27,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.32,GBR,23.0,2013
2178,7:42.32,,Asbel KIPROP,1989-06-30,KEN,1,Torino (ITA),2007-06-08,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.32,ITA,17.0,2007
2178,7:42.32,,Saïd AOUITA,1959-11-02,MAR,1,Paris (FRA),1986-07-22,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.32,FRA,26.0,1986
2182,7:42.33,,Tom NYARIKI,1971-09-27,KEN,3,Moskva (RUS),1996-06-07,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.33,RUS,24.0,1996
2182,7:42.33,,Andrew BAYER,1990-02-03,USA,8,"New York, NY (USA) (i)",2016-02-20,1187.0,3000-metres,middlelong,male,senior,3000-metres,track,462.33,USA,26.0,2016
2184,7:42.34,,Albert ROP,1992-07-17,BRN,5,Liévin (FRA) (i),2018-02-13,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.34,FRA,25.0,2018
2185,7:42.35,,Tariku BEKELE,1987-02-28,ETH,6,"Letzigrund, Zürich (SUI)",2007-09-07,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.35,SUI,20.0,2007
2185,7:42.35,,Julius KIPTOO,1977-09-04,KEN,9,"Stade Louis II, Monaco (MON)",1997-08-16,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.35,MON,19.0,1997
2185,7:42.35,,Charles Kipkoech CHERUIYOT,1964-12-02,KEN,1,Stockholm (SWE),1989-07-03,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.35,SWE,24.0,1989
2188,7:42.36,,Travis MAHONEY,1990-07-25,USA,5,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2024-01-26,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.36,USA,33.0,2024
2188,7:42.36,,Benjamin MAIYO,1978-10-06,KEN,9,"Stade Olympique de la Pontaise, Lausanne (SUI)",2001-07-04,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.36,SUI,22.0,2001
2190,7:42.37,,Hillary Kipkorir MAIYO,1993-10-02,KEN,1,Sotteville-lès-Rouen (FRA),2015-07-06,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.37,FRA,21.0,2015
2190,7:42.37,,Paul BITOK,1970-06-26,KEN,2,Liévin (FRA) (i),1999-02-21,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.37,FRA,28.0,1999
2190,7:42.37,,Kenneth ROOKS,1999-10-21,USA,6,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2024-01-26,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.37,USA,24.0,2024
2193,7:42.38,,Parker WOLFE,2003-07-27,USA,2,"The Track at New Balance, Boston, MA (USA) (i)",2024-03-09,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.38,USA,20.0,2024
151,7:42.38,,Josphat Kipkoech BETT,1990-06-12,KEN,1,Liège (BEL),2009-07-15,1162.0,3000-metres,middlelong,male,u20,3000-metres,track,462.38,BEL,19.0,2009
2193,7:42.38,,Tariku BEKELE,1987-02-28,ETH,6,Liévin (FRA) (i),2012-02-14,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.38,FRA,24.0,2012
2193,7:42.38,,Stephenson NYAMU,1971-11-20,KEN,1,Trapani (ITA),1991-09-21,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.38,ITA,19.0,1991
2193,7:42.38,,Enrique MOLINA,1968-02-25,ESP,8,"Olympiastadion, Berlin (GER)",1993-08-27,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.38,GER,25.0,1993
2193,7:42.38,,Josphat Kipkoech BETT,1990-06-12,KEN,1,Liège (BEL),2009-07-15,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.38,BEL,19.0,2009
2193,7:42.38,,Davis KIPLANGAT,1998-07-10,KEN,4,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",2018-02-06,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.38,GER,19.0,2018
2199,7:42.39,,Geordie BEAMISH,1996-10-24,NZL,3,"Stadio Quercia, Rovereto (ITA)",2021-08-31,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.39,ITA,24.0,2021
2199,7:42.39,,Paul CHELIMO,1990-10-27,USA,1,"Reggie Lewis Center, Boston, MA (USA) (i)",2017-01-28,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.39,USA,26.0,2017
2199,7:42.39,,Saïd BÉRIOUI,1975-01-03,MAR,3,"FBK Stadium, Hengelo (NED)",1998-06-01,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.39,NED,23.0,1998
2199,7:42.39,,Collis BIRMINGHAM,1984-12-27,AUS,4,"Crystal Palace, London (GBR)",2010-08-13,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.39,GBR,25.0,2010
2199,7:42.39,,Hayle IBRAHIMOV,1990-01-18,AZE,,Istanbul (TUR) (i),2012-02-18,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.39,TUR,22.0,2012
2204,7:42.40,,Jesús ESPAÑA,1978-08-21,ESP,9,"Boudewijnstadion, Bruxelles (BEL)",2004-09-03,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.4,BEL,26.0,2004
2204,7:42.4h,,Bronisław MALINOWSKI,1951-06-04,POL,3,Oslo (NOR),1974-07-04,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.4,NOR,23.0,1974
2204,7:42.40,,Galen RUPP,1986-05-08,USA,5,"Aspire Dome, Doha (QAT) (i)",2010-03-14,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.4,QAT,23.0,2010
2204,7:42.40,,Khalid SKAH,1967-01-29,MAR,1,Villeneuve d'Ascq (FRA),1991-07-01,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.4,FRA,24.0,1991
2204,7:42.4h,,Peter WEIGT,1948-12-19,FRG,2,Köln (GER),1977-06-22,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.4,GER,28.0,1977
2204,7:42.40,,Simon CHEMOIYWO,1968-04-20,KEN,10,Nice (FRA),1996-07-10,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.4,FRA,28.0,1996
2204,7:42.4h,,Knut KVALHEIM,1950-06-14,NOR,4,Oslo (NOR),1974-07-04,1162.0,3000-metres,middlelong,male,senior,3000-metres,track,462.4,NOR,24.0,1974
2211,7:42.41,,Emiel PUTTEMANS,1947-10-08,BEL,1,Bruxelles (BEL),1977-09-13,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.41,BEL,29.0,1977
2211,7:42.41,,Cole SPROUT,2001-12-03,USA,3f2,"Norton Sports Center, Louisville, KY (USA) (i)",2025-03-03,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.41,USA,23.0,2025
2211,7:42.41,,Jonny DANIELSSON,1964-09-04,SWE,2,Stockholm (SWE),1989-07-03,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.41,SWE,24.0,1989
2214,7:42.42,,Remmy Limo NDIWA,1988-02-03,KEN,2,"Wattenscheid, Bochum (GER)",2009-08-02,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.42,GER,21.0,2009
2214,7:42.42,,Adisu GIRMA,1999-12-10,ETH,11,"Stade Charléty, Paris (FRA)",2024-07-07,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.42,FRA,24.0,2024
2214,7:42.42,,Aloys NIZIGAMA,1966-06-18,BDI,6,Nice (FRA),1992-07-15,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.42,FRA,26.0,1992
2214,7:42.42,,Tom NYARIKI,1971-09-27,KEN,3,Doha (QAT),2001-05-18,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.42,QAT,29.0,2001
2214,7:42.42,,Teddese LEMI,1999-01-20,ETH,10,"Stade Charléty, Paris (FRA)",2024-07-07,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.42,FRA,25.0,2024
2219,7:42.43,,Charles WHEELER,1998-07-04,GBR,7f1,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",2024-07-27,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.43,BEL,26.0,2024
2220,7:42.44,,Worku BIKILA,1968-05-06,ETH,10,"Stade Louis II, Monaco (MON)",1997-08-16,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.44,MON,29.0,1997
2220,7:42.44,,Thomas WESSINGHAGE,1952-02-22,FRG,1,Köln (GER),1983-08-28,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.44,GER,31.0,1983
2222,7:42.45,,Dominic Lokinyomo LOBALU,1998-08-16,SUI,4,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",2024-02-03,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.45,FRA,25.0,2024
2222,7:42.45,,William SIGEI,1969-10-11,KEN,5,Nice (FRA),1993-07-21,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.45,FRA,23.0,1993
2224,7:42.46,,Yenew ALAMIREW,1990-05-27,ETH,3,"Globe Arena, Stockholm (SWE) (i)",2016-02-17,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.46,SWE,25.0,2016
2224,7:42.46,,Bronisław MALINOWSKI,1951-06-04,POL,2,Frankfurt (GER),1978-09-05,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.46,GER,27.0,1978
2226,7:42.47,,David LEWIS,1961-10-15,GBR,5,Oslo (NOR),1983-07-09,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.47,NOR,21.0,1983
2226,7:42.47,,Thomas FARRELL,1991-03-23,GBR,3f1,"Portland, OR (USA) (i)",2016-02-05,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.47,USA,24.0,2016
2226,7:42.47,,Cyrille LAVENTURE,1964-03-29,FRA,4,Nice (FRA),1990-07-10,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.47,FRA,26.0,1990
2226,7:42.47,,Chesari Kirui JACOB,1984-04-06,KEN,4,Tanger (MAR),2010-07-18,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.47,MAR,26.0,2010
2226,7:42.47,,Willy FINK,1994-03-07,USA,3f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2024-02-10,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.47,USA,29.0,2024
2231,7:42.48,,Bouabdellah TAHRI,1978-12-20,FRA,4,"Schleyer Halle, Stuttgart (GER) (i)",2006-02-04,1186.0,3000-metres,middlelong,male,senior,3000-metres,track,462.48,GER,27.0,2006
152,7:42.49,,David KILEL,1984-05-21,KEN,2,Barletta (ITA),2002-07-06,1161.0,3000-metres,middlelong,male,u20,3000-metres,track,462.49,ITA,18.0,2002
2232,7:42.49,,Steve HOLMAN,1970-03-02,USA,3,"Fairfax, VA (USA) (i)",1996-02-24,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.49,USA,26.0,1996
2232,7:42.49,,David KILEL,1984-05-21,KEN,2,Barletta (ITA),2002-07-06,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.49,ITA,18.0,2002
2232,7:42.49,,Bouabdellah TAHRI,1978-12-20,FRA,6,"FBK Stadium, Hengelo (NED)",2005-05-29,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.49,NED,26.0,2005
2232,7:42.49,,Polat Kemboi ARIKAN,1990-12-12,TUR,,Istanbul (TUR) (i),2012-02-18,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.49,TUR,21.0,2012
2232,7:42.49,,Charles WHEELER,1998-07-04,GBR,6,"Munster Technological University Track, Cork (IRL)",2025-07-09,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.49,IRL,27.0,2025
2232,7:42.49,,Boniface Kiprotich SONGOK,1980-12-25,KEN,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",2005-07-05,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.49,SUI,24.0,2005
2238,7:42.50,,Daniel KOMEN,1976-05-17,KEN,8,"Olympiastadion, München (GER)",1999-09-11,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.5,GER,23.0,1999
2238,7:42.50,,Meshack SANG,1978-07-24,KEN,4,"Carson, CA (USA)",2005-05-22,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.5,USA,26.0,2005
2240,7:42.51,,José RÍOS,1974-03-15,ESP,3,Barcelona (ESP),2000-07-25,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.51,ESP,26.0,2000
2240,7:42.51,,Evan JAGER,1989-03-08,USA,6,"Brophy College Preparatory - Sports Campus, Phoenix, AZ (USA)",2021-02-06,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.51,USA,31.0,2021
2240,7:42.51,,Cornelius KANGOGO,1993-12-15,KEN,1,Luzern (SUI),2013-07-17,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.51,SUI,19.0,2013
2240,7:42.51,,Liam MURPHY,2002-02-04,USA,1f2,"Gately Indoor TF Center, Chicago, IL (USA) (i)",2024-02-24,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.51,USA,22.0,2024
2244,7:42.52,,Isiah Kiplangat KOECH,1993-12-19,KEN,6,"National Indoor Arena, Birmingham (GBR) (i)",2014-02-15,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.52,GBR,20.0,2014
2244,7:42.52,,Abraham CHEBII,1979-12-23,KEN,6,Doha (QAT),2004-05-14,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.52,QAT,24.0,2004
2244,7:42.52,,Theo QUAX,1999-12-27,NZL,10f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2025-02-14,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.52,USA,25.0,2025
2244,7:42.52,,Joseph Kitur KIPLIMO,1988-07-20,KEN,7,"Mestský Stadion, Ostrava (CZE)",2012-05-25,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.52,CZE,23.0,2012
2244,7:42.52,,Khalid EL AMRI,1977-03-20,MAR,1,Rabat (MAR),2006-06-17,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.52,MAR,29.0,2006
2249,7:42.53,,Boniface Kiprotich SONGOK,1980-12-25,KEN,8,Stockholm (SWE),2008-07-22,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.53,SWE,27.0,2008
2249,7:42.53,,Mohammed AHMED,1991-01-05,CAN,9,"Stade Olympique de la Pontaise, Lausanne (SUI)",2021-08-26,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.53,SUI,30.0,2021
2249,7:42.53,,Isiah Kiplangat KOECH,1993-12-19,KEN,6,Düsseldorf (GER) (i),2016-02-03,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.53,GER,22.0,2016
2249,7:42.53,,Marcus O'SULLIVAN,1961-12-22,IRL,2,"Crystal Palace, London (GBR)",1989-07-14,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.53,GBR,27.0,1989
2249,7:42.53,,Amos BETT,,KEN,1,"Gallur, Madrid (ESP) (i)",2023-02-22,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.53,ESP,,2023
2254,7:42.54,,Hayle IBRAHIMOV,1990-01-18,AZE,2,Karlsruhe (GER) (i),2011-02-13,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.54,GER,21.0,2011
2254,7:42.54,,Anacleto JIMÉNEZ,1967-02-24,ESP,1,Sevilla (ESP) (i),1994-02-27,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.54,ESP,27.0,1994
2254,7:42.54,,Shadrack KORIR,1978-12-14,KEN,2,Madrid (ESP),2005-07-16,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.54,ESP,26.0,2005
2254,7:42.54,,Abiyote ABATE,1980-11-20,ETH,3,"Schleyer Halle, Stuttgart (GER) (i)",2003-02-02,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.54,GER,22.0,2003
2254,7:42.54,,Vyacheslav SHABUNIN,1969-09-27,RUS,2,Budapest (HUN) (i),1998-02-06,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.54,HUN,28.0,1998
2259,7:42.55,,Rui SILVA,1977-08-03,POR,1,Stockholm (SWE) (i),2003-02-18,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.55,SWE,25.0,2003
2259,7:42.55,,Yobes ONDIEKI,1961-02-21,KEN,5,Köln (GER),1989-08-20,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.55,GER,28.0,1989
2259,7:42.55,,Mike FOPPEN,1996-11-29,NED,7,"Arena Stade Couvert, Liévin (FRA) (i)",2021-02-09,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.55,FRA,24.0,2021
2259,7:42.55,,Ahmed BADAY,1974-06-15,MAR,5,Naimette-Xhovémont (BEL),2006-07-19,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.55,BEL,32.0,2006
2259,7:42.55,,Christian NOBLE,1997-04-21,USA,2,"The Track at New Balance, Boston, MA (USA) (i)",2023-02-04,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.55,USA,25.0,2023
2259,7:42.55,,Hudson SANTOS DE SOUZA,1977-02-25,BRA,10,Nice (FRA),2001-07-09,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.55,FRA,24.0,2001
2259,7:42.55,,John HEYMANS,1998-01-09,BEL,3f1,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",2023-02-11,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.55,FRA,25.0,2023
2259,7:42.55,,Mushir Salim JAWHER,1978-06-13,BRN,4,Peania (GRE) (i),2004-02-22,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.55,GRE,25.0,2004
2267,7:42.56,,Luke KIPKOSGEI,1975-11-27,KEN,3,"National Indoor Arena, Birmingham (GBR) (i)",2003-03-16,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.56,GBR,27.0,2003
2267,7:42.56,,Dieter BAUMANN,1965-02-09,GER,1,Stuttgart (GER) (i),1995-02-05,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.56,GER,30.0,1995
2267,7:42.56,,Frank NGELEL,1992-03-02,KEN,8,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2017-07-16,1161.0,3000-metres,middlelong,male,senior,3000-metres,track,462.56,MAR,25.0,2017
2267,7:42.56,,Keita SATOH,2004-01-22,JPN,,"Armory Track&Field Center, New York, NY (USA) (i)",2024-02-11,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.56,USA,20.0,2024
2271,7:42.57,,Manuel PANCORBO,1966-07-07,ESP,11,"Stade Louis II, Monaco (MON)",1997-08-16,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.57,MON,31.0,1997
2271,7:42.57,,Henrik INGEBRIGTSEN,1991-02-24,NOR,5,"Stadion Allmend, Luzern (SUI)",2023-07-20,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.57,SUI,32.0,2023
2271,7:42.57,,Jack RAYNER,1995-12-19,AUS,10f7,"Dempsey Indoor, Seattle, WA (USA) (i)",2025-02-14,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.57,USA,29.0,2025
2274,7:42.58,,Abiyote ABATE,1980-11-20,ETH,1,Helsinki (FIN),2000-06-15,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.58,FIN,19.0,2000
2274,7:42.58,,Davis KIPLANGAT,1998-07-10,KEN,4,"Messehalle, Karlsruhe (GER) (i)",2020-01-31,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.58,GER,21.0,2020
2274,7:42.58,,Sam PARSONS,1994-06-18,GER,7,"Olympiastadion, Stockholm (SWE)",2023-07-02,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.58,SWE,29.0,2023
2274,7:42.58,,Frank O'MARA,1960-07-17,IRL,8,Köln (GER),1993-08-01,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.58,GER,33.0,1993
2274,7:42.58,,Eliud KIPCHOGE,1984-11-05,KEN,3,"Olimpiyskiy Stadion, Moskva (RUS) (i)",2006-03-12,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.58,RUS,21.0,2006
2274,7:42.58,,Felix LIMO,1980-08-22,KEN,5,"Crystal Palace, London (GBR)",2001-07-22,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.58,GBR,20.0,2001
2280,7:42.59,,David Kiprotich BETT,1992-10-18,KEN,1f2,Belém (BRA),2010-05-19,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.59,BRA,17.0,2010
153,7:42.59,,David Kiprotich BETT,1992-10-18,KEN,1f2,Belém (BRA),2010-05-19,1160.0,3000-metres,middlelong,male,u20,3000-metres,track,462.59,BRA,17.0,2010
2281,7:42.60,,Vyacheslav SHABUNIN,1969-09-27,RUS,5,Stockholm (SWE) (i),2002-02-06,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.6,SWE,32.0,2002
2281,7:42.6h,,Steve PREFONTAINE,1951-01-25,USA,2,Milano (ITA),1974-07-02,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.6,ITA,23.0,1974
2281,7:42.60,,Dejen GEBREMESKEL,1989-11-24,ETH,5,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-11,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.6,TUR,22.0,2012
2281,7:42.60,,Jack ANSTEY,1997-04-08,AUS,3,"Lakeside Stadium, Melbourne (AUS)",2024-12-14,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.6,AUS,27.0,2024
2285,7:42.61,,Thomas WESSINGHAGE,1952-02-22,FRG,2,Bruxelles (BEL),1985-08-30,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.61,BEL,33.0,1985
2285,7:42.61,,Million WOLDE,1979-03-17,ETH,1,Stuttgart (GER) (i),1999-02-07,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.61,GER,19.0,1999
2285,7:42.61,,Abdellah BÉHAR,1963-07-05,FRA,11,Nice (FRA),1997-07-16,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.61,FRA,34.0,1997
2285,7:42.61,,Noah BALTUS,2002-02-03,NED,4,"Stade couvert Jesse Owens, Val-de-Reuil (FRA) (i)",2025-02-02,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.61,FRA,23.0,2025
2289,7:42.62,,Robert DENMARK,1968-11-23,GBR,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",1994-07-06,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.62,SUI,25.0,1994
2289,7:42.62,,Grant FISHER,1997-04-22,USA,1,"New York, NY (USA) (i)",2019-02-09,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.62,USA,21.0,2019
2289,7:42.62,,Paul BITOK,1970-06-26,KEN,2,Stuttgart (GER) (i),1999-02-07,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.62,GER,28.0,1999
2292,7:42.63,,Andrew HUNTER,1997-09-05,USA,6,"Armory Track&Field Center, New York, NY (USA) (i)",2022-01-29,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.63,USA,24.0,2022
2292,7:42.63,,Demma Daba BIKILA,1989-07-18,ETH,2,Herrera (ESP),2007-05-19,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.63,ESP,17.0,2007
154,7:42.63,,Demma Daba BIKILA,1989-07-18,ETH,2,Herrera (ESP),2007-05-19,1160.0,3000-metres,middlelong,male,u20,3000-metres,track,462.63,ESP,17.0,2007
2292,7:42.63,,Yaseen ABDALLA,2001-08-13,SUD,7,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2024-01-26,1185.0,3000-metres,middlelong,male,senior,3000-metres,track,462.63,USA,22.0,2024
2295,7:42.64,,Benjamin LIMO,1974-08-23,KEN,5,Zagreb (CRO),2006-08-31,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.64,CRO,32.0,2006
2295,7:42.64,,James Kosgei CHEPTUIYON,,KEN,1,Naimette-Xhovémont (BEL),2007-07-25,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.64,BEL,,2007
2295,7:42.64,,Pascal THIÉBAUT,1959-06-06,FRA,2,Villeneuve d'Ascq (FRA),1989-06-25,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.64,FRA,30.0,1989
2298,7:42.65,,Nixon Kiplimo CHEPSEBA,1990-12-12,KEN,3,Metz (FRA) (i),2015-02-25,1184.0,3000-metres,middlelong,male,senior,3000-metres,track,462.65,FRA,24.0,2015
2298,7:42.65,,Luke KIPKOSGEI,1975-11-27,KEN,1,"Gresham, OR (USA)",2004-06-05,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.65,USA,28.0,2004
2298,7:42.65,,Paul KOECH,1969-06-25,KEN,10,"Stade Louis II, Monaco (MON)",1999-08-04,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.65,MON,30.0,1999
2298,7:42.65,,Dawit WOLDE,1991-05-19,ETH,2,Metz (FRA),2011-06-27,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.65,FRA,20.0,2011
2298,7:42.65,,Telahun Haile BEKELE,1999-05-13,ETH,4,"Stadio Comunale, Bellinzona (SUI)",2022-09-12,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.65,SUI,23.0,2022
2303,7:42.66,,Stephane FRANKE,1964-02-12,GER,3,Liévin (FRA) (i),1995-02-19,1184.0,3000-metres,middlelong,male,senior,3000-metres,track,462.66,FRA,31.0,1995
2303,7:42.66,,Milkesa FIKADU,2005-06-22,ETH,1f1,"Halle Stéphane Diagana, Lyon (FRA) (i)",2024-02-09,1184.0,3000-metres,middlelong,male,senior,3000-metres,track,462.66,FRA,18.0,2024
2303,7:42.66,,Mohamed CHOUMASSI,1969-12-02,MAR,6,Nice (FRA),1991-07-15,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.66,FRA,21.0,1991
155,7:42.66,,Milkesa FIKADU,2005-06-22,ETH,1f1,"Halle Stéphane Diagana, Lyon (FRA) (i)",2024-02-09,1184.0,3000-metres,middlelong,male,u20,3000-metres,track,462.66,FRA,18.0,2024
2306,7:42.67,,Alex KORIO,1990-11-20,KEN,5,Milano (ITA),2010-09-09,1160.0,3000-metres,middlelong,male,senior,3000-metres,track,462.67,ITA,19.0,2010
