rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1011,42.96,,German Democratic Republic,,GDR,1h1,"Stadio Olimpico, Roma (ITA)",05 SEP 1987,1179,4x100-metres-relay,relays,female,senior
1011,42.96,,Russia,,RUS,2,"Olympiastadion, Helsinki (FIN)",13 AUG 1994,1179,4x100-metres-relay,relays,female,senior
1011,42.96,,Jamaica,,JAM,1,"Philadelphia, PA (USA)",27 APR 2002,1179,4x100-metres-relay,relays,female,senior
1011,42.96,,Ukraine,,UKR,,Kyiv (UKR),06 JUL 2003,1179,4x100-metres-relay,relays,female,senior
1011,42.96,,USC,,INT,3,"Sacramento, CA (USA)",09 JUN 2006,1179,4x100-metres-relay,relays,female,senior
1011,42.96,,Germany,,GER,1h2,"Olympiastadion, Berlin (GER)",22 AUG 2009,1179,4x100-metres-relay,relays,female,senior
1011,42.96,,Kersee All-Stars,,USA,2,"Walnut, CA (USA)",20 APR 2013,1179,4x100-metres-relay,relays,female,senior
1011,42.96,,Great Britain & NI,,GBR,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1179,4x100-metres-relay,relays,female,senior
1011,42.96,,United States,,USA,1h1,"T. Robinson Stadium, Nassau (BAH)",23 APR 2017,1179,4x100-metres-relay,relays,female,senior
1011,42.96,,Spain,,ESP,6h1,"Nemzeti Atlétikai Központ, Budapest (HUN)",25 AUG 2023,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Federal Republic of Germany,,FRG,2h2,"Olympiastadion, München (GER)",09 SEP 1972,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Ukraine,,URS,1,Tashkent (UZB),16 SEP 1986,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,United States,,USA,1,Bruxelles (BEL),19 AUG 1988,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Germany,,GER,1,Dortmund (GER),07 JUN 1998,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,France,,FRA,1,"International Stadium, Gateshead (GBR)",15 JUL 2000,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Brazil,,BRA,1,Bogotá (COL),10 JUL 2004,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,United States Blue,,USA,2,Helsinki (FIN),25 JUL 2005,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Jamaica,,JAM,2h2,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Russia,,RUS,5,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Texas A&M,,INT,1,"Austin, TX (USA)",05 APR 2008,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,South Florida Elite,,INT,1,"Coral Gables, FL (USA)",12 APR 2008,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Texas A&M,,USA,1f2,"Lubbock, TX (USA)",17 MAY 2009,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Speed Elite,,INT,1,"Austin, TX (USA)",30 MAR 2013,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Great Britain & NI,,GBR,1f1,Genève (SUI),11 JUN 2016,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Florida A&M,,USA,2f2,"Gainesville, FL (USA)",01 APR 2017,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Brazil,,BRA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,MTG Mannheim,,GER,1f4,Erfurt (GER),09 JUL 2017,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Louisiana State,,USA,1h5,"Austin, TX (USA)",30 MAR 2018,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,USC,,USA,1h2,"Eugene, OR (USA)",07 JUN 2018,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,United States U23,,USA,1,Queretaro (MEX),06 JUL 2019,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Oregon,,INT,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",01 MAY 2021,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Alabama,,INT,1h3,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,LSU,,INT,2,"Mike A. Myers Stadium, Austin, TX (USA)",26 MAR 2022,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Poland,,POL,2f1,"Stadion Śląski, Chorzów (POL)",24 JUN 2023,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,Texas,,INT,3sf2,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,TCU,,USA,2sf1,"Hayward Field, Eugene, OR (USA)",12 JUN 2025,1179,4x100-metres-relay,relays,female,senior
1021,42.97,,TCU,,USA,4,"Hayward Field, Eugene, OR (USA)",14 JUN 2025,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,Czechoslovakia,,TCH,1,Zürich (SUI),18 AUG 1982,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,France,,FRA,3h2,"Olympic Stadium, Athina (GRE)",26 AUG 2004,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,NIKE,,INT,1,Stockholm (SWE),25 JUL 2006,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,Switzerland,,SUI,3h1,"Letzigrund, Zürich (SUI)",16 AUG 2014,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,Europe,,INT,2,"Le Grand Stade, Marrakech (MAR)",13 SEP 2014,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,HSI,,USA,,"Los Angeles, CA (USA)",11 APR 2015,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,Canada,,CAN,2h1,"CIBC, Toronto (CAN)",24 JUL 2015,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,Germany,,GER,1,"Olympiastadion, Berlin (GER)",02 SEP 2018,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,Italy,,ITA,7,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,LSU,,INT,1h2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",28 MAY 2022,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,Germany,,GER,6,"Nemzeti Atlétikai Központ, Budapest (HUN)",26 AUG 2023,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,Tennessee,,INT,2f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",30 MAR 2024,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,Canada,,CAN,22,"The Bahamas National Stadium, Nassau (BAH)",04 MAY 2024,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,Baylor,,USA,6,"Hayward Field, Eugene, OR (USA)",08 JUN 2024,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,Germany,,GER,32,"Tianhe Sports Center, Guangzhou (CHN)",10 MAY 2025,1179,4x100-metres-relay,relays,female,senior
1048,42.98,,Texas,,INT,5,"Hayward Field, Eugene, OR (USA)",14 JUN 2025,1179,4x100-metres-relay,relays,female,senior
1064,42.99,,Federal Republic of Germany,,FRG,2h1,"Olympic Stadium, Seoul (KOR)",30 SEP 1988,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,Australia,,AUS,1,Pietersburg (RSA),18 MAR 2000,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,LG Olympia Dortmund,,GER,1,Stuttgart (GER),30 JUN 2001,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,Brazil,,BRA,5,"Olympiastadion, Helsinki (FIN)",13 AUG 2005,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,Texas A&M,,USA,1h1,"Des Moines, IA (USA)",08 JUN 2011,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,Louisiana State,,INT,1,"Austin, TX (USA)",31 MAR 2012,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,Texas A&M,,USA,1f2,"Manhattan, KS (USA)",13 MAY 2012,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,Canada,,CAN,2h2,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,Nigeria,,NGR,7f1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,San Diego St.,,USA,1f2,"Logan, UT (USA)",12 MAY 2017,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,Louisiana State,,INT,1,"Tempe, AZ (USA)",24 MAR 2018,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,Kentucky,,INT,2h2,"Eugene, OR (USA)",07 JUN 2018,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,Oregon,,USA,4,"Austin, TX (USA)",08 JUN 2019,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,USC,,INT,2f2,"Katherine B. Loker Stadium, Los Angeles, CA (USA)",16 MAY 2021,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,Florida State,,INT,1h1,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,Kentucky,,INT,1h3,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 MAY 2023,1178,4x100-metres-relay,relays,female,senior
1064,42.99,,Spain,,ESP,1,"Stade Charléty, Paris (FRA)",09 JUN 2023,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,German Democratic Republic,,GDR,1h2,"Olympic Stadium, Montréal (CAN)",30 JUL 1976,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,Bulgaria,,BUL,3,"Olympiastadion, Helsinki (FIN)",13 AUG 1994,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,Russia,,RUS,1h3,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,Nigeria,,NGR,3sf1,"Olympic Stadium, Athina (GRE)",08 AUG 1997,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,Nigeria,,NGR,4h2,"Olympic Stadium, Athina (GRE)",26 AUG 2004,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,South Carolina,,USA,2,"Sacramento, CA (USA)",10 JUN 2005,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,Texas A&M,,INT,1h3,"Fayetteville, AR (USA)",31 MAY 2014,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,USC,,INT,2,"Eugene, OR (USA)",14 JUN 2014,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,Texas A&M,,INT,1sf3,"Eugene, OR (USA)",11 JUN 2015,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,Canada,,CAN,3,"CIBC, Toronto (CAN)",25 JUL 2015,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,Switzerland,,SUI,4,"Olympisch Stadion, Amsterdam (NED)",10 JUL 2016,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,MTG Mannheim,,GER,2,Mannheim (GER),29 JUL 2016,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,Alabama,,INT,5,"Austin, TX (USA)",08 JUN 2019,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,LSU,,INT,1f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",17 APR 2021,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,Texas,,INT,1h3,"John McDonnell Field, Fayetteville, AR (USA)",26 MAY 2022,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,Oregon,,INT,2f2,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,Spain,,ESP,3h1,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,USC,,USA,1,"Hayward Field, Eugene, OR (USA)",16 MAY 2025,1178,4x100-metres-relay,relays,female,senior
1081,43.00,,Great Britain & NI,,GBR,8f2,"Estadio Vallehermoso, Madrid (ESP)",28 JUN 2025,1178,4x100-metres-relay,relays,female,senior
