rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
151,37.93,,Ghana,,GHA,4,"National Stadium, Tokyo (JPN)",2025-09-21,1231,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.93,JPN,,2025
151,37.93,,Florida,,USA,2f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-13,1231,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.93,USA,,2023
151,37.93,,Great Britain & NI,,GBR,1,"Letzigrund, Zürich (SUI)",2014-08-17,1231,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.93,SUI,,2014
151,37.93,,Great Britain & NI,,GBR,1h1,"T. Robinson Stadium, Nassau (BAH)",2014-05-25,1231,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.93,BAH,,2014
157,37.94,,South Africa,,RSA,2h1,"Stade de France, Paris (FRA)",2024-08-08,1231,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.94,FRA,,2024
157,37.94,,France,,FRA,2,"Olympiastadion, München (GER)",2022-08-21,1231,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.94,GER,,2022
157,37.94,,Jamaica,,JAM,2h2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1231,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.94,BRA,,2016
157,37.94,,Nigeria,,NGR,1sf2,"Olympic Stadium, Athina (GRE)",1997-08-09,1231,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.94,GRE,,1997
161,37.95,,Italy,,ITA,3h2,"National Stadium, Tokyo (JPN)",2021-08-05,1230,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.95,JPN,,2021
161,37.95,,Jamaica,,JAM,1h2,"Olympic Stadium, London (GBR)",2017-08-12,1230,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.95,GBR,,2017
161,37.95,,United States,,USA,1,"CM, Madrid (ESP)",2002-09-20,1230,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.95,ESP,,2002
161,37.95,,Netherlands,,NED,2h2,"National Stadium, Tokyo (JPN)",2025-09-20,1230,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.95,JPN,,2025
161,37.95,,HSI,,USA,1,Gateshead (GBR),2000-08-28,1230,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.95,GBR,,2000
166,37.96,,Trinidad and Tobago,,TTO,3h2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1229,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.96,BRA,,2016
166,37.96,,United States,,USA,1sf2,"Olympic Stadium, Atlanta, GA (USA)",1996-08-02,1229,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.96,USA,,1996
166,37.96,,United States,,USA,1f1,Linz (AUT),1997-07-09,1229,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.96,AUT,,1997
169,37.97,,Germany,,GER,1h2,"Olympiastadion, München (GER)",2022-08-19,1228,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.97,GER,,2022
169,37.97,,Florida,,INT,1,"Austin, TX (USA)",2019-06-07,1228,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.97,USA,,2019
169,37.97,,Americas,,INT,1,"Le Grand Stade, Marrakech (MAR)",2014-09-13,1228,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.97,MAR,,2014
169,37.97,,Auburn,,INT,1sf3,"Hayward Field, Eugene, OR (USA)",2025-06-11,1228,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.97,USA,,2025
169,37.97,,Santa Monica Track Club,,USA,1f1,"Walnut, CA (USA)",1992-04-18,1228,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.97,USA,,1992
174,37.98,,Nigeria,,NGR,2,"Estadio Olímpico, Barcelona (ESP)",1992-08-08,1227,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.98,ESP,,1992
174,37.98,,United States,,USA,1f1,Moskva (URS),1986-07-09,1227,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.98,URS,,1986
174,37.98,,Great Britain & NI,,GBR,2,"Poljud Stadion, Split (CRO)",1990-09-01,1227,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.98,CRO,,1990
174,37.98,,Turkey,,TUR,2,"Olympiastadion, Berlin (GER)",2018-08-12,1227,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.98,GER,,2018
174,37.98,,United States,,USA,2h1,"National Stadium, Tokyo (JPN)",2025-09-20,1227,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.98,JPN,,2025
174,37.98,,Great Britain & NI,,GBR,5,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-19,1227,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.98,BRA,,2016
180,37.99,,Germany,,GER,1f1,"Universitätsstadion Am Biopark, Regensburg (GER)",2022-06-03,1227,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.99,GER,,2022
180,37.99,,PR of China,,CHN,1,Incheon (KOR),2014-10-02,1227,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.99,KOR,,2014
180,37.99,,United States,,USA,1sf1,"Stade de France, Paris-St-Denis (FRA)",2003-08-30,1227,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.99,FRA,,2003
180,37.99,,United States,,USA,1,Zürich (SUI),1993-08-04,1227,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.99,SUI,,1993
180,37.99,,Canada,,CAN,2sf1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-21,1227,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.99,GER,,1993
180,37.99,,Brazil,,BRA,4,"Yanmar Stadium Nagai, Osaka (JPN)",2007-09-01,1227,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.99,JPN,,2007
180,37.99,,United States Blue,,USA,1,Stockholm (SWE),2008-07-22,1227,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.99,SWE,,2008
180,37.99,,Netherlands,,NED,3,"Olympic Stadium, London (GBR)",2019-07-21,1227,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.99,GBR,,2019
188,38.0,,Great Britain & NI,,GBR,2,"Olympic Stadium, London (GBR)",2023-07-23,1226,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.0,GBR,,2023
188,38.0,,Japan,,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2019-05-19,1226,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.0,JPN,,2019
188,38.0,,Trinidad and Tobago,,TTO,2,"Crystal Palace, London (GBR)",2008-07-26,1226,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.0,GBR,,2008
188,38.0,,Santa Monica Track Club,,USA,1f1,"Walnut, CA (USA)",1993-04-17,1226,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.0,USA,,1993
188,38.0,,Cuba,,CUB,3,"Estadio Olímpico, Barcelona (ESP)",1992-08-08,1226,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.0,ESP,,1992
193,38.01,,United States,,USA,1f1,"Letzigrund, Zürich (SUI)",2008-08-29,1225,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.01,SUI,,2008
193,38.01,,PR of China,,CHN,2,"National Stadium, Beijing (CHN)",2015-08-29,1225,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.01,CHN,,2015
193,38.01,,Antigua & Barbuda,,ANT,4h2,"National Stadium, Beijing (CHN)",2015-08-29,1225,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.01,CHN,,2015
193,38.01,,Great Britain & NI,,GBR,3h2,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-25,1225,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.01,HUN,,2023
193,38.01,,Brazil,,BRA,4,"Olympic Stadium, London (GBR)",2019-07-21,1225,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.01,GBR,,2019
198,38.02,,HSI,,INT,1f,"Crystal Palace, London (GBR)",1999-08-07,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.02,GBR,,1999
198,38.02,,England,,GBR,2,"Hampden Park, Glasgow (GBR)",2014-08-02,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.02,GBR,,2014
198,38.02,,Great Britain & NI,,GBR,3,"Olympiastadion, Berlin (GER)",2009-08-22,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.02,GER,,2009
198,38.02,,Germany,,GER,1,Weinheim (GER),2012-07-27,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.02,GER,,2012
198,38.02,,Soviet Union,,URS,2,"Stadio Olimpico, Roma (ITA)",1987-09-06,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.02,ITA,,1987
198,38.02,,United States,,USA,1h2,"Olympic Stadium, Athina (GRE)",2004-08-27,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.02,GRE,,2004
198,38.02,,Jamaica,,JAM,1h2,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-31,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.02,JPN,,2007
205,38.03,,PR of China,,CHN,13,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-11,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.03,CHN,,2025
205,38.03,,Auburn,,INT,1,"Hayward Field, Eugene, OR (USA)",2024-06-07,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.03,USA,,2024
205,38.03,,United States,,USA,3h1,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.03,QAT,,2019
205,38.03,,Netherlands,,NED,3,"Olympiastadion, Berlin (GER)",2018-08-12,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.03,GER,,2018
205,38.03,,France,,FRA,2h2,"Olympic Stadium, London (GBR)",2017-08-12,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.03,GBR,,2017
205,38.03,,Canada,,CAN,5h2,"National Stadium, Beijing (CHN)",2015-08-29,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.03,CHN,,2015
205,38.03,,Trinidad and Tobago,,TTO,2f1,"Letzigrund, Zürich (SUI)",2008-08-29,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.03,SUI,,2008
205,38.03,,Japan,,JPN,5,"Yanmar Stadium Nagai, Osaka (JPN)",2007-09-01,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.03,JPN,,2007
205,38.03,,United States Blue,,USA,1f1,"Philadelphia, PA (USA)",2001-04-28,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.03,USA,,2001
205,38.03,,United States,,USA,1,"Rheinstadion, Düsseldorf (GER)",1977-09-03,1224,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.03,GER,,1977
215,38.04,,Cuba,,CUB,3,"Olympic Stadium, Sydney (AUS)",2000-09-30,1223,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.04,AUS,,2000
215,38.04,,Japan,,JPN,3,"Olympic Stadium, London (GBR)",2017-08-12,1223,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.04,GBR,,2017
215,38.04,,Trinidad and Tobago,,TTO,2f1,"T. Robinson Stadium, Nassau (BAH)",2014-05-25,1223,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.04,BAH,,2014
215,38.04,,TCU,,INT,1f1,"Amherst, MA (USA)",1998-06-05,1223,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.04,USA,,1998
215,38.04,,Germany,,GER,4,"Luzhniki Stadion, Moskva (RUS)",2013-08-18,1223,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.04,RUS,,2013
215,38.04,,Italy,,ITA,1,"Stadio Zecchini, Grosseto (ITA)",2023-07-21,1223,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.04,ITA,,2023
215,38.04,,Great Britain & NI,,GBR,3h1,"Stade de France, Paris (FRA)",2024-08-08,1223,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.04,FRA,,2024
222,38.05,,South Florida,,INT,1h1,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2025-05-30,1222,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.05,USA,,2025
222,38.05,,Canada,,CAN,1,"Grand Bahama Sports Complex, Freeport (BAH)",2025-08-17,1222,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.05,BAH,,2025
222,38.05,,Americas,,INT,1,Ostrava (CZE),2018-09-08,1222,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.05,CZE,,2018
222,38.05,,Canada,,CAN,2h1,"Olympic Stadium, London (GBR)",2012-08-10,1222,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.05,GBR,,2012
222,38.05,,United States,,USA,1,"Crystal Palace, London (GBR)",2009-07-25,1222,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.05,GBR,,2009
222,38.05,,Brazil,,BRA,3,"La Cartuja, Sevilla (ESP)",1999-08-29,1222,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.05,ESP,,1999
222,38.05,,United States,,USA,2,"Olympic Stadium, Atlanta, GA (USA)",1996-08-03,1222,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.05,USA,,1996
222,38.05,,Great Britain & NI,,GBR,3sf1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-21,1222,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.05,GER,,1993
222,38.05,,LSU,,INT,1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-09,1222,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.05,USA,,2023
222,38.05,,Brazil,,BRA,1f1,"International Stadium, Yokohama (JPN)",2019-05-12,1222,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.05,JPN,,2019
232,38.06,,PR of China,,CHN,7,"Stade de France, Paris (FRA)",2024-08-09,1221,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.06,FRA,,2024
232,38.06,,Jamaica,,JAM,4,"Hayward Field, Eugene, OR (USA)",2022-07-23,1221,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.06,USA,,2022
232,38.06,,Germany,,GER,4h2,"National Stadium, Tokyo (JPN)",2021-08-05,1221,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.06,JPN,,2021
232,38.06,,Great Britain & NI,,GBR,4h2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1221,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.06,BRA,,2016
232,38.06,,LSU,,INT,1sf2,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1221,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.06,USA,,2023
232,38.06,,Japan,,JPN,4h1,"Stade de France, Paris (FRA)",2024-08-08,1221,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.06,FRA,,2024
232,38.06,,United States,,USA,1,"Stade de France, Paris-St-Denis (FRA)",2003-08-31,1221,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.06,FRA,,2003
232,38.06,,Trinidad and Tobago,,TTO,1,"National Stadium, Beijing (CHN)",2008-08-22,1221,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.06,CHN,,2008
232,38.06,,Cuba,,CUB,2sf2,"Olympic Stadium, Athina (GRE)",1997-08-09,1221,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.06,GRE,,1997
232,38.06,,United States,,USA,1h2,"Luzhniki Stadion, Moskva (RUS)",2013-08-18,1221,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.06,RUS,,2013
232,38.06,,United States,,USA,1h1,"La Cartuja, Sevilla (ESP)",1999-08-28,1221,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.06,ESP,,1999
243,38.07,,Great Britain & NI,,GBR,1,"Olympic Stadium, Athina (GRE)",2004-08-28,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.07,GRE,,2004
243,38.07,,Nigeria,,NGR,2,"Olympic Stadium, Athina (GRE)",1997-08-10,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.07,GRE,,1997
243,38.07,,Jamaica,,JAM,2h2,"DS, Daegu (KOR)",2011-09-04,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.07,KOR,,2011
243,38.07,,Japan,,JPN,3h2,"National Stadium, Tokyo (JPN)",2025-09-20,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.07,JPN,,2025
243,38.07,,Jamaica,,JAM,1h1,"T. Robinson Stadium, Nassau (BAH)",2015-05-02,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.07,BAH,,2015
243,38.07,,Jamaica,,JAM,1f2,San José (CRC),2015-08-09,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.07,CRC,,2015
243,38.07,,United States,,USA,2f1,"International Stadium, Yokohama (JPN)",2019-05-12,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.07,JPN,,2019
243,38.07,,PR of China,,CHN,6,"Khalifa International Stadium, Doha (QAT)",2019-10-05,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.07,QAT,,2019
243,38.07,,Ghana,,GHA,5,"Hayward Field, Eugene, OR (USA)",2022-07-23,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.07,USA,,2022
243,38.07,,Japan,,JPN,1,"Olympic Stadium, London (GBR)",2024-07-20,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.07,GBR,,2024
243,38.07,,Italy,,ITA,5h1,"Stade de France, Paris (FRA)",2024-08-08,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.07,FRA,,2024
243,38.07,,Japan,,JPN,1h2,"Olympic Stadium, London (GBR)",2012-08-10,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.07,GBR,,2012
255,38.08,,Great Britain & NI,,GBR,4,"Estadio Olímpico, Barcelona (ESP)",1992-08-08,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.08,ESP,,1992
255,38.08,,France,,FRA,1,"Olympiastadion, Helsinki (FIN)",2005-08-13,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.08,FIN,,2005
255,38.08,,United States,,USA,2,"Olympic Stadium, Athina (GRE)",2004-08-28,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.08,GRE,,2004
255,38.08,,United States,,USA,1f1,"Knoxville, TN (USA)",2018-04-14,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.08,USA,,2018
255,38.08,,Great Britain & NI,,GBR,1f1,"Stadium Lille Métropole, Villeneuve d'Ascq (FRA)",2017-06-24,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.08,FRA,,2017
255,38.08,,Florida State,,INT,2,"Austin, TX (USA)",2019-06-07,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.08,USA,,2019
255,38.08,,Racers Lion Track Club,,JAM,1,Kingston (JAM),2010-02-27,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.08,JAM,,2010
255,38.08,,Great Britain & NI,,GBR,2,"Olympic Stadium, London (GBR)",2025-07-19,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.08,GBR,,2025
255,38.08,,South Africa,,RSA,13,"The Bahamas National Stadium, Nassau (BAH)",2024-05-05,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.08,BAH,,2024
255,38.08,,USA Red,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.08,USA,,2023
255,38.08,,Ghana,,GHA,5h2,"National Stadium, Tokyo (JPN)",2021-08-05,1220,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.08,JPN,,2021
266,38.09,,Japan,,JPN,2,"Olympic Stadium, London (GBR)",2018-07-22,1219,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.09,GBR,,2018
266,38.09,,Adidas,,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-16,1219,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.09,USA,,2022
266,38.09,,France,,FRA,1h2,"Hayward Field, Eugene, OR (USA)",2022-07-22,1219,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.09,USA,,2022
266,38.09,,Canada,,CAN,1,"Percy Beard Track, Gainesville, FL (USA)",2025-04-05,1219,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.09,USA,,2025
266,38.09,,Great Britain & NI,,GBR,3,"National Stadium, Tokyo (JPN)",1991-09-01,1219,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.09,JPN,,1991
266,38.09,,Great Britain & NI,,GBR,1,"SGJ, Johannesburg (RSA)",1998-09-12,1219,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.09,RSA,,1998
266,38.09,,Trinidad and Tobago,,TTO,2h1,"T. Robinson Stadium, Nassau (BAH)",2014-05-25,1219,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.09,BAH,,2014
266,38.09,,Germany,,GER,2,"Letzigrund, Zürich (SUI)",2014-08-17,1219,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.09,SUI,,2014
274,38.1,,Racers Lion Track Club,,JAM,1f1,Kingston (JAM),2009-02-28,1218,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.1,JAM,,2009
274,38.1,,United States,,USA,2h2,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-31,1218,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.1,JPN,,2007
274,38.1,,Trinidad and Tobago,,TTO,2,"Olympiastadion, Helsinki (FIN)",2005-08-13,1218,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.1,FIN,,2005
274,38.1,,United States,,USA,1,"Bruce Stadium, Canberra (AUS)",1985-10-05,1218,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.1,AUS,,1985
274,38.1,,Brazil,,BRA,2h2,"T. Robinson Stadium, Nassau (BAH)",2014-05-25,1218,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.1,BAH,,2014
274,38.1,,Japan,,JPN,14,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1218,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.1,BAH,,2024
274,38.1,,Canada,,CAN,2h2,"Hayward Field, Eugene, OR (USA)",2022-07-22,1218,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.1,USA,,2022
274,38.1,,South Africa,,RSA,6,"Hayward Field, Eugene, OR (USA)",2022-07-23,1218,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.1,USA,,2022
274,38.1,,Trinidad and Tobago,,TTO,2h2,"Olympic Stadium, London (GBR)",2012-08-10,1218,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.1,GBR,,2012
274,38.1,,Trinidad and Tobago,,TTO,3,"Hampden Park, Glasgow (GBR)",2014-08-02,1218,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.1,GBR,,2014
274,38.1,,United States,,USA,6h2,"National Stadium, Tokyo (JPN)",2021-08-05,1218,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.1,JPN,,2021
285,38.11,,Canada,,CAN,13,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.11,BAH,,2024
285,38.11,,Canada,,CAN,1f1,"Gainesville, FL (USA)",2016-04-02,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.11,USA,,2016
285,38.11,,France,,FRA,1,"Estadio Olímpico, Barcelona (ESP)",2010-08-01,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.11,ESP,,2010
285,38.11,,Great Britain & NI,,GBR,1h2,"Olympiastadion, Berlin (GER)",2009-08-21,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.11,GER,,2009
285,38.11,,Canada,,CAN,3f1,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-11,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.11,CHN,,2025
285,38.11,,Great Britain & NI,,GBR,1h1,"International Stadium, Yokohama (JPN)",2019-05-11,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.11,JPN,,2019
285,38.11,,Italy,,ITA,4h1,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.11,QAT,,2019
292,38.12,,Ghana,,GHA,1sf1,"Olympic Stadium, Athina (GRE)",1997-08-09,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.12,GRE,,1997
292,38.12,,United States,,USA,1h3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-21,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.12,GER,,1993
292,38.12,,Germany,,GER,5,"National Stadium, Tokyo (JPN)",2021-08-06,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.12,JPN,,2021
292,38.12,,Trinidad and Tobago,,TTO,2,"Olympic Stadium, London (GBR)",2012-08-11,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.12,GBR,,2012
292,38.12,,Great Britain & NI,,GBR,1h1,"Olympisch Stadion, Amsterdam (NED)",2016-07-09,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.12,NED,,2016
292,38.12,,Great Britain & NI,,GBR,1h1,"Luzhniki Stadion, Moskva (RUS)",2013-08-18,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.12,RUS,,2013
292,38.12,,South Florida,,INT,1sf2,"Hayward Field, Eugene, OR (USA)",2025-06-11,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.12,USA,,2025
292,38.12,,Australia,,AUS,6h1,"Stade de France, Paris (FRA)",2024-08-08,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.12,FRA,,2024
292,38.12,,Germany,,GER,3h1,"National Stadium, Tokyo (JPN)",2025-09-20,1217,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.12,JPN,,2025
301,38.13,,Gainesville Elite,,USA,2,"Percy Beard Track, Gainesville, FL (USA)",2023-04-01,1216,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.13,USA,,2023
301,38.13,,England,,GBR,1,Gold Coast (AUS),2018-04-14,1216,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.13,AUS,,2018
301,38.13,,Canada,,CAN,3,"National Stadium, Beijing (CHN)",2015-08-29,1216,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.13,CHN,,2015
301,38.13,,Racers Lion Track Club,,JAM,1,Kingston (JAM),2014-02-22,1216,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.13,JAM,,2014
