rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
436,42.51,,Germany,,GER,3sf2,"Olympic Stadium, Athina (GRE)",1997-08-08,1199,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.51,GRE,,1997
436,42.51,,Jamaica/USA,,INT,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2012-08-23,1199,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.51,SUI,,2012
436,42.51,,Germany,,GER,1,"Olympiastadion, Helsinki (FIN)",2012-07-01,1199,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.51,FIN,,2012
436,42.51,,Switzerland,,SUI,5,"Olympic Stadium, London (GBR)",2017-08-12,1199,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.51,GBR,,2017
436,42.51,,Kentucky,,INT,1,"Eugene, OR (USA)",2017-06-10,1199,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.51,USA,,2017
436,42.51,,Ukraine,,UKR,3,"DS, Daegu (KOR)",2011-09-04,1199,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.51,KOR,,2011
436,42.51,,Adidas,,INT,1,"Philadelphia, PA (USA)",1998-04-25,1199,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.51,USA,,1998
446,42.52,,Germany,,GER,3f2,"Estadio Vallehermoso, Madrid (ESP)",2025-06-28,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.52,ESP,,2025
446,42.52,,Tennessee,,USA,1f2,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2024-04-27,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.52,USA,,2024
446,42.52,,Soviet Union,,URS,3,"Olympic Stadium, Montréal (CAN)",1979-08-26,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.52,CAN,,1979
446,42.52,,Nigeria,,NGR,4,"Commonwealth Stadium, Edmonton (CAN)",2001-08-11,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.52,CAN,,2001
446,42.52,,Jamaica,,JAM,2,Gold Coast (AUS),2018-04-14,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.52,AUS,,2018
446,42.52,,Great Britain & NI,,GBR,1,London (GBR),2018-07-15,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.52,GBR,,2018
446,42.52,,LSU,,INT,1f2,"Cushing Stadium, College Station, TX (USA)",2021-05-15,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.52,USA,,2021
446,42.52,,LSU,,INT,3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-10,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.52,USA,,2023
454,42.53,,Germany,,GER,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2025-08-20,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.53,SUI,,2025
454,42.53,,Spain,,ESP,2h1,"National Stadium, Tokyo (JPN)",2025-09-20,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.53,JPN,,2025
454,42.53,,France,,FRA,2sf1,"Olympic Stadium, Athina (GRE)",1997-08-08,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.53,GRE,,1997
454,42.53,,Switzerland,,SUI,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2017-07-06,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.53,SUI,,2017
454,42.53,,Louisiana State,,USA,1,"Coral Gables, FL (USA)",2018-04-14,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.53,USA,,2018
454,42.53,,USC,,USA,1sf3,"Austin, TX (USA)",2019-06-06,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.53,USA,,2019
454,42.53,,Kentucky,,USA,2sf2,"Hayward Field, Eugene, OR (USA)",2022-06-09,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.53,USA,,2022
454,42.53,,Netherlands,,NED,4h2,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-25,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.53,HUN,,2023
462,42.54,,Germany,,GER,2,"Olympiastadion, München (GER)",2002-08-11,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.54,GER,,2002
462,42.54,,Germany,,GER,1f1,"Universitätsstadion Am Biopark, Regensburg (GER)",2022-06-03,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.54,GER,,2022
462,42.54,,France,,FRA,3,"Olympic Stadium, Athina (GRE)",2004-08-27,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.54,GRE,,2004
462,42.54,,Belgium,,BEL,1,"National Stadium, Beijing (CHN)",2008-08-22,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.54,CHN,,2008
462,42.54,,Soviet Union,,URS,2,"Bruce Stadium, Canberra (AUS)",1985-10-06,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.54,AUS,,1985
462,42.54,,Soviet Union,,URS,1,"Stadion Evžena Rošického, Praha (TCH)",1978-09-03,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.54,TCH,,1978
462,42.54,,Tiger Olympians,,USA,2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-04-22,1198,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.54,USA,,2023
469,42.55,,USC,,USA,1sf2,"Hayward Field, Eugene, OR (USA)",2025-06-12,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.55,USA,,2025
469,42.55,,Europe,,UND,2,Ostrava (CZE),2018-09-08,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.55,CZE,,2018
469,42.55,,Russia,,RUS,1,"Estadio de la Comunidad, Madrid (ESP)",1996-06-01,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.55,ESP,,1996
469,42.55,,Louisiana State,,USA,1,"Sacramento, CA (USA)",2003-06-13,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.55,USA,,2003
469,42.55,,Brazil,,BRA,3h1,"Olympic Stadium, London (GBR)",2012-08-09,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.55,GBR,,2012
469,42.55,,Vector Sports Management,,INT,1,"Walnut, CA (USA)",1998-04-19,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.55,USA,,1998
469,42.55,,Switzerland,,SUI,1,"Letzigrund, Zürich (SUI)",2024-09-05,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.55,SUI,,2024
469,42.55,,Nigeria,,NGR,2h2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.55,BRA,,2016
469,42.55,,Kentucky,,USA,2,"Hayward Field, Eugene, OR (USA)",2022-06-11,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.55,USA,,2022
469,42.55,,German Democratic Republic,,GDR,1,"Olympic Stadium, Montréal (CAN)",1976-07-31,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.55,CAN,,1976
479,42.56,,Nigeria,,NGR,5,"Olympic Stadium, Atlanta, GA (USA)",1996-08-03,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.56,USA,,1996
479,42.56,,France,,FRA,2sf1,"Ullevi Stadium, Göteborg (SWE)",1995-08-12,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.56,SWE,,1995
479,42.56,,LSU,,USA,1sf2,"Austin, TX (USA)",2019-06-06,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.56,USA,,2019
479,42.56,,USA Blue,,USA,4,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.56,USA,,2023
479,42.56,,Texas A&M,,USA,1,"Austin, TX (USA)",2013-03-30,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.56,USA,,2013
479,42.56,,Louisiana State,,USA,1f2,"Columbia, SC (USA)",2017-05-13,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.56,USA,,2017
479,42.56,,Alabama,,USA,2,"Eugene, OR (USA)",2017-06-10,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.56,USA,,2017
479,42.56,,Texas A&M,,USA,1,"Austin, TX (USA)",2010-04-03,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.56,USA,,2010
479,42.56,,United States Red,,USA,2,"Austin, TX (USA)",2006-04-08,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.56,USA,,2006
479,42.56,,Belarus,,BLR,3,"Olympiastadion, Helsinki (FIN)",2005-08-13,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.56,FIN,,2005
479,42.56,,Ukraine,,UKR,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",2012-08-23,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.56,SUI,,2012
479,42.56,,France,,FRA,1,Montauban (FRA),1998-08-05,1197,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.56,FRA,,1998
491,42.57,,Tumbleweed Track Club,,INT,1f1,"Gainesville, FL (USA)",2017-04-01,1196,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.57,USA,,2017
491,42.57,,USC,,USA,1f2,"Torrance, CA (USA)",2018-04-21,1196,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.57,USA,,2018
491,42.57,,United States Red,,USA,1,"Philadelphia, PA (USA)",2008-04-26,1196,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.57,USA,,2008
491,42.57,,LSU,,INT,2,"Hayward Field, Eugene, OR (USA)",2024-06-08,1196,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.57,USA,,2024
495,42.58,,Spain,,ESP,5,"Hayward Field, Eugene, OR (USA)",2022-07-23,1196,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.58,USA,,2022
495,42.58,,United States Blue,,USA,3,Stockholm (SWE),2008-07-22,1196,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.58,SWE,,2008
495,42.58,,Jamaica U20,,JAM,1,"National Stadium, Kingston (JAM)",2022-04-17,1196,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.58,JAM,,2022
495,42.58,,Italy,,ITA,4f2,"Estadio Vallehermoso, Madrid (ESP)",2025-06-28,1196,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.58,ESP,,2025
495,42.58,,South Carolina,,USA,1sf3,"Hayward Field, Eugene, OR (USA)",2025-06-12,1196,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.58,USA,,2025
495,42.58,,Bahamas,,BAH,1h3,"Olympic Stadium, Sydney (AUS)",2000-09-29,1196,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.58,AUS,,2000
495,42.58,,United States,,USA,1,"CIBC, Toronto (CAN)",2015-07-25,1196,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.58,CAN,,2015
1,42.58,,Jamaica U20,,JAM,1,"National Stadium, Kingston (JAM)",2022-04-17,1196,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,42.58,JAM,,2022
495,42.58,,France,,FRA,3h2,"Estadio Olímpico, Barcelona (ESP)",1992-08-07,1196,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.58,ESP,,1992
503,42.59,,Germany,,GER,2,"Petrovskiy Stadium, St. Petersburg (RUS)",1998-06-27,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,RUS,,1998
2,42.59,,Jamaica U20,,JAM,1,"Pascual Guerrero Stadium, Cali (COL)",2022-08-05,1195,4x100-metres-relay,relays,female,u20,4x100-metres-relay,track,42.59,COL,,2022
503,42.59,,United States,,USA,1h2,"Memorial Coliseum, Los Angeles, CA (USA)",1984-08-10,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,USA,,1984
503,42.59,,Germany,,GER,2,"Estadio de la Comunidad, Madrid (ESP)",1996-06-01,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,ESP,,1996
503,42.59,,Jamaica U20,,JAM,1,"Pascual Guerrero Stadium, Cali (COL)",2022-08-05,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,COL,,2022
503,42.59,,Great Britain & NI,,GBR,3,"Olympic Stadium, London (GBR)",2023-07-23,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,GBR,,2023
503,42.59,,Brazil,,BRA,2,"Olympic Stadium, London (GBR)",2016-07-22,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,GBR,,2016
503,42.59,,Su Minxiang,,CHN,1,Tianjin (CHN),2017-09-07,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,CHN,,2017
503,42.59,,PR of China,,CHN,2,"Olympic Stadium, London (GBR)",2018-07-22,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,GBR,,2018
503,42.59,,LSU,,INT,1,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-14,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,USA,,2022
503,42.59,,LSU,,INT,1sf1,"Hayward Field, Eugene, OR (USA)",2022-06-09,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,USA,,2022
503,42.59,,Oregon,,INT,3,"Hayward Field, Eugene, OR (USA)",2022-06-11,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,USA,,2022
503,42.59,,Great Britain & NI,,GBR,1h1,"Olympisch Stadion, Amsterdam (NED)",2016-07-09,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,NED,,2016
503,42.59,,Trinidad and Tobago,,TTO,2h1,"T. Robinson Stadium, Nassau (BAH)",2014-05-24,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,BAH,,2014
503,42.59,,Louisiana State,,INT,1,"Philadelphia, PA (USA)",2008-04-25,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,USA,,2008
503,42.59,,Texas A&M,,INT,1,"Des Moines, IA (USA)",2008-06-13,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,USA,,2008
503,42.59,,German Democratic Republic,,GDR,1h2,"Olympiastadion, Helsinki (FIN)",1983-08-10,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,FIN,,1983
503,42.59,,France,,FRA,1,"Népstadion, Budapest (HUN)",1998-08-22,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,HUN,,1998
503,42.59,,Federal Republic of Germany,,FRG,2,"Olympic Stadium, Montréal (CAN)",1976-07-31,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.59,CAN,,1976
521,42.6,,Great Britain & NI,,GBR,5,"Commonwealth Stadium, Edmonton (CAN)",2001-08-11,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.6,CAN,,2001
521,42.6,,Ukraine,,UKR,1f1,Yalta (UKR),2012-05-29,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.6,UKR,,2012
521,42.6,,France,,FRA,2h1,"DS, Daegu (KOR)",2011-09-04,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.6,KOR,,2011
521,42.6,,Netherlands,,NED,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",2025-08-20,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.6,SUI,,2025
521,42.6,,Switzerland,,SUI,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",2019-07-05,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.6,SUI,,2019
521,42.6,,PR of China,,CHN,3,"Letzigrund, Zürich (SUI)",2019-08-29,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.6,SUI,,2019
521,42.6,,Canada,,CAN,3h1,"National Stadium, Beijing (CHN)",2015-08-29,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.6,CHN,,2015
521,42.6,,Jamaica,,JAM,2,London (GBR),2018-07-15,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.6,GBR,,2018
521,42.6,,Italy,,ITA,11,"The Bahamas National Stadium, Nassau (BAH)",2024-05-05,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.6,BAH,,2024
530,42.61,,Netherlands,,NED,1f1,"Stadion Śląski, Chorzów (POL)",2023-06-24,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.61,POL,,2023
530,42.61,,Spain,,ESP,2h2,"Hayward Field, Eugene, OR (USA)",2022-07-22,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.61,USA,,2022
530,42.61,,Louisiana State,,USA,1,"Austin, TX (USA)",2004-06-11,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.61,USA,,2004
530,42.61,,Germany,,GER,1,Ingolstadt (GER),1998-07-26,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.61,GER,,1998
530,42.61,,France,,FRA,3,"Petrovskiy Stadium, St. Petersburg (RUS)",1998-06-27,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.61,RUS,,1998
530,42.61,,Poland,,POL,2,"Olympiastadion, München (GER)",2022-08-21,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.61,GER,,2022
530,42.61,,Texas A&M,,INT,1,"Starkville, MS (USA)",2015-05-16,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.61,USA,,2015
530,42.61,,United States Red,,USA,1,"Crystal Palace, London (GBR)",2008-07-25,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.61,GBR,,2008
530,42.61,,United States Red,,USA,1,"Philadelphia, PA (USA)",2016-04-30,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.61,USA,,2016
530,42.61,,Germany,,GER,4,"Stadio Olimpico, Roma (ITA)",2024-06-12,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.61,ITA,,2024
530,42.61,,Federal Republic of Germany,,FRG,1h1,"Olympic Stadium, Montréal (CAN)",1976-07-30,1195,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.61,CAN,,1976
541,42.62,,Texas All - Stars,,INT,1,"Austin, TX (USA)",2009-04-04,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.62,USA,,2009
541,42.62,,Great Britain & NI,,GBR,1h2,"Letzigrund, Zürich (SUI)",2014-08-16,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.62,SUI,,2014
541,42.62,,Ukraine,,UKR,1f1,"International Stadium, Gateshead (GBR)",2013-06-22,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.62,GBR,,2013
541,42.62,,Trinidad and Tobago,,TTO,6,"Olympic Stadium, London (GBR)",2017-08-12,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.62,GBR,,2017
541,42.62,,Netherlands,,NED,2h1,"Olympiastadion, Berlin (GER)",2018-08-12,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.62,GER,,2018
541,42.62,,Switzerland,,SUI,2h2,"Olympiastadion, Berlin (GER)",2018-08-12,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.62,GER,,2018
541,42.62,,LSU,,INT,4,"Hayward Field, Eugene, OR (USA)",2022-06-11,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.62,USA,,2022
541,42.62,,Russia,,RUS,2h1,"Stade de France, Paris-St-Denis (FRA)",2003-08-29,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.62,FRA,,2003
541,42.62,,France,,FRA,1,"Stadio Luigi Ridolfi, Firenze (ITA)",2003-06-21,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.62,ITA,,2003
541,42.62,,Jamaica,,JAM,1,Winnipeg (CAN),1999-07-30,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.62,CAN,,1999
541,42.62,,Trinidad and Tobago,,TTO,3h2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.62,BRA,,2016
541,42.62,,Russia,,RUS,3,"New York, NY (USA)",1998-07-22,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.62,USA,,1998
553,42.63,,Jamaica,,JAM,1h1,"National Stadium, Tokyo (JPN)",1991-08-31,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.63,JPN,,1991
553,42.63,,Ukraine,,UKR,1h2,"DS, Daegu (KOR)",2011-09-04,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.63,KOR,,2011
553,42.63,,Germany,,GER,5,"La Cartuja, Sevilla (ESP)",1999-08-29,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.63,ESP,,1999
553,42.63,,LSU,,INT,1sf3,"Hayward Field, Eugene, OR (USA)",2024-06-06,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.63,USA,,2024
553,42.63,,Côte d’Ivoire,,CIV,21,"The Bahamas National Stadium, Nassau (BAH)",2024-05-05,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.63,BAH,,2024
553,42.63,,Kentucky,,USA,2,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-14,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.63,USA,,2022
553,42.63,,USC,,USA,1sf3,"Hayward Field, Eugene, OR (USA)",2021-06-10,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.63,USA,,2021
553,42.63,,South Carolina,,USA,3,"Hayward Field, Eugene, OR (USA)",2024-06-08,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.63,USA,,2024
553,42.63,,Brazil,,BRA,7,"Olympic Stadium, London (GBR)",2017-08-12,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.63,GBR,,2017
553,42.63,,USC,,INT,1,"Drake Stadium, Los Angeles, CA (USA)",2021-05-02,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.63,USA,,2021
553,42.63,,LSU,,INT,1h2,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-29,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.63,USA,,2021
553,42.63,,United States,,USA,1h2,"T. Robinson Stadium, Nassau (BAH)",2015-05-03,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.63,BAH,,2015
553,42.63,,Germany,,GER,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",2014-07-03,1194,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.63,SUI,,2014
